State,Agency Type,Agency Name,Population,Total Offenses,Crimes Against Persons,Crimes Against Property,Crimes Against Society,Assault Offenses,Aggravated Assault,Simple Assault,Intimidation,Homicide Offenses,Murder and Nonnegligent Manslaughter,Negligent Manslaughter,Justifiable Homicide,Human Trafficking Offenses,Commercial Sex Acts,Involuntary Servitude,Kidnapping/Abduction,Sex Offenses,Rape,Sodomy,Sexual Assault With an Object,Fondling,Incest,Statutory Rape,Arson,Bribery,Burglary/Breaking & Entering,Counterfeiting/Forgery,Destruction/Damage/Vandalism of Property,Embezzlement,Extortion/Blackmail,Fraud Offenses,False Pretenses/Swindle/Confidence Game,Credit Card/Automated Teller Machine Fraud,Impersonation,Welfare Fraud,Wire Fraud,Identity Theft,Hacking/Computer Invasion,Larceny/Theft Offenses,Pocket picking,Purse snatching,Shoplifting,Theft From Building,Theft From Coin Operated Machine or Device,Theft From Motor Vehicle,Theft of Motor Vehicle Parts or Accessories,All Other Larceny,Motor Vehicle Theft,Robbery,Stolen Property Offenses,Animal Cruelty,Drug/Narcotic Offenses,Drug/Narcotic Violations,Drug Equipment Violations,Gambling Offenses,Betting/Wagering,Operating/Promoting/Assisting Gambling,Gambling Equipment Violations,Sports Tampering,Pornography/Obscene Material,Prostitution Offenses,Prostitution,Assisting or Promoting Prostitution,Purchasing Prostitution,Weapon Law Violations,State Total
TEXAS,Cities,Katy,"19,966","1,900",254,"1,319",327,220,21,179,20,0,0,0,0,0,0,0,2,32,14,1,5,12,0,0,0,0,51,21,321,0,0,155,97,57,1,0,0,0,0,713,0,1,116,2,0,281,5,308,39,19,0,0,291,181,110,1,0,0,1,0,2,1,1,0,0,32,879278
TEXAS,Cities,Kaufman,"7,580",515,63,219,233,57,11,43,3,1,0,1,0,0,0,0,0,5,3,0,1,1,0,0,0,0,19,14,34,2,0,12,0,10,2,0,0,0,0,118,0,0,51,11,0,20,9,27,15,2,3,0,220,147,73,0,0,0,0,0,2,0,0,0,0,11,879278
TEXAS,Cities,Keene,"6,584",194,68,78,48,66,7,55,4,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,19,1,20,0,0,8,3,3,2,0,0,0,0,24,0,0,2,5,1,2,0,14,4,2,0,1,44,30,14,0,0,0,0,0,0,0,0,0,0,3,879278
TEXAS,Cities,Kerens,"1,532",50,15,22,13,15,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2,2,0,0,2,0,0,0,0,2,0,0,5,0,0,1,1,0,2,0,1,1,0,2,1,9,8,1,0,0,0,0,0,0,0,0,0,0,3,879278
TEXAS,Cities,Kerrville,"23,902","1,280",282,448,550,270,40,198,32,1,1,0,0,0,0,0,1,10,7,1,0,2,0,0,2,1,19,24,73,0,0,43,4,30,9,0,0,0,0,267,0,1,99,29,1,41,6,90,18,1,0,0,518,344,174,0,0,0,0,0,2,0,0,0,0,30,879278
TEXAS,Cities,Kilgore,"15,047","1,131",248,540,343,235,31,173,31,2,2,0,0,0,0,0,0,11,5,1,0,4,0,1,0,0,57,51,55,12,0,90,57,26,6,0,1,0,0,236,0,0,81,42,2,37,7,67,26,7,6,0,319,124,195,0,0,0,0,0,3,0,0,0,0,21,879278
TEXAS,Cities,Kirby,"8,841",473,88,290,95,85,16,62,7,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,1,0,54,7,85,0,0,28,2,9,1,0,3,12,1,78,1,2,5,14,0,6,6,44,28,4,5,0,84,60,24,0,0,0,0,0,0,0,0,0,0,11,879278
TEXAS,Cities,Knox City,"1,110",39,7,30,2,6,1,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,14,3,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,879278
TEXAS,Cities,Kyle,"49,855","1,974",437,"1,020",517,405,41,333,31,1,1,0,0,0,0,0,1,30,8,4,0,13,0,5,1,0,58,64,124,1,1,130,36,66,10,0,1,17,0,556,4,4,102,14,6,177,16,233,64,14,7,0,483,328,155,0,0,0,0,0,4,2,1,0,1,28,879278
TEXAS,Cities,Lacy-Lakeview,"6,720",492,136,293,63,124,6,103,15,0,0,0,0,0,0,0,3,9,8,1,0,0,0,0,1,0,31,11,61,0,0,21,0,21,0,0,0,0,0,152,0,0,3,0,0,46,0,103,13,2,1,0,60,46,14,0,0,0,0,0,0,0,0,0,0,3,879278
TEXAS,Cities,La Grange,"4,630",203,63,120,20,54,10,38,6,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,1,0,10,2,27,0,0,3,1,2,0,0,0,0,0,72,0,0,23,1,1,12,8,27,5,0,0,0,18,17,1,0,0,0,0,0,0,0,0,0,0,2,879278
